0483,WEST LOS ANGELES COLLEGE,CULVER CITY,CA
0479,WEST VALLEY COLLEGE,SARATOGA,CA
0262,WESTERN STATES COLLEGE OF ENGINEERING,INGLEWOOD,CA
0478,WESTMONT COLLEGE,SANTA BARBARA,CA
0480,WHITTIER COLLEGE,WHITTIER,CA
0481,WOODBURY UNIVERSITY,BURBANK,CA
0487,WORLD COLLEGE WEST,PETALUMA,CA
0482,YUBA COLLEGE,MARYSVILLE,CA
0496,ADAMS STATE COLLEGE,ALAMOSA,CO
0505,AIMS COMMUNITY COLLEGE,GREELEY,CO
0497,ARAPAHOE COMMUNITY COLLEGE,LITTLETON,CO
0513,BETH-EL SCHOOL OF NURSING MEMORIAL HOSP,COLORADO SPRINGS,CO
0553,CHERRY CREEK BAPTIST COLLEGE,ENGLEWOOD,CO
0541,CIBAR SYSTEMS INSTITUTE,COLORADO SPRINGS,CO
0543,COLORADO CHRISTIAN UNIVERSITY,LAKEWOOD,CO
0498,COLORADO COLLEGE,COLORADO SPRINGS,CO
0499,COLORADO MOUNTAIN COLL-ALPINE CAMPUS,STEAMBOAT SPRINGS,CO
0501,COLORADO MOUNTAIN COLL-SPRG VALLEY CAMP,GLENWOOD SPRINGS,CO
0503,COLORADO MOUNTAIN COLL-TIMBERLINE CAMP,LEADVILLE,CO
0525,COLORADO NORTHWESTERN COMMUNITY COLLEGE,RANGELY,CO
0500,COLORADO SCHOOL OF MINES,GOLDEN,CO
0504,COLORADO STATE UNIVERSITY,FORT COLLINS,CO
0515,COLORADO TECHNICAL UNIVERSITY,COLORADO SPRINGS,CO
0512,COMMUNITY COLLEGE OF AURORA,AURORA,CO
0511,COMMUNITY COLLEGE OF DENVER,DENVER,CO
0537,DENVER BAPTIST BIBLE COLLEGE,BROOMFIELD,CO
0510,FORT LEWIS COLLEGE,DURANGO,CO
0507,FRONT RANGE COMMUNITY COLLEGE,WESTMINSTER,CO
0521,INTERIOR DESIGN INSTITUTE OF DENVER,DENVER,CO
0517,INTERMOUNTAIN BIBLE COLLEGE,GRAND JUNCTION,CO
0514,LAMAR COMMUNITY COLLEGE,LAMAR,CO
0516,LORETTO HEIGHTS COLLEGE,DENVER,CO
0518,MESA STATE COLLEGE,GRAND JUNCTION,CO
0519,METROPOLITAN STATE COLLEGE OF DENVER,DENVER,CO
0544,MORGAN COMMUNITY COLLEGE,FORT MORGAN,CO
0545,NATIONAL AMERICAN UNIVERSITY,DENVER,CO
0546,NATIONAL TECHNOLOGICAL UNIVERSITY,FORT COLLINS,CO
0547,NAZARENE BIBLE COLLEGE,COLORADO SPRINGS,CO
0520,NORTHEASTERN JUNIOR COLLEGE,STERLING,CO
0522,OTERO JUNIOR COLLEGE,LA JUNTA,CO
0531,PARKS COLLEGE,DENVER,CO
0509,PIKES PEAK COMMUNITY COLLEGE,COLORADO SPRINGS,CO
0540,PRESBYTERIAN-ST LUKES SCHOOL OF NURSING,DENVER,CO
0492,PUEBLO COMMUNITY COLLEGE,PUEBLO,CO
0508,RED ROCKS COMMUNITY COLLEGE,GOLDEN,CO
0526,REGIS COLLEGE,DENVER,CO
0523,ROCKMONT COLLEGE,DENVER,CO
0527,ROCKY MOUNTAIN BIOLOGICAL LABORATORY,CRESTED BUTTE,CO
0528,TRINIDAD STATE JUNIOR COLLEGE,TRINIDAD,CO
0529,U COLORADO HEALTH SCI CTR SCH/DENTISTRY,DENVER,CO
0530,U S AIR FORCE ACADEMY,US AIR FORCE ACADEMY,CO
0535,UNIV OF COLORADO-COLORADO SPRINGS,COLORADO SPRINGS,CO
0532,UNIVERSITY OF COLORADO-BOULDER,BOULDER,CO
0533,UNIVERSITY OF COLORADO-DENVER,DENVER,CO
0534,UNIVERSITY OF DENVER,DENVER,CO
0502,UNIVERSITY OF NORTHERN COLORADO,GREELEY,CO
0524,UNIVERSITY OF SOUTHERN COLORADO,PUEBLO,CO
0542,WESTERN BIBLE COLLEGE,MORRISON,CO
0536,WESTERN STATE COLLEGE OF COLORADO,GUNNISON,CO
0549,ALBERTUS MAGNUS COLLEGE,NEW HAVEN,CT
0581,ANNHURST COLLEGE,SOUTH WOODSTOCK,CT
0583,ASNUNTUCK COMMUNITY-TECHNICAL COLLEGE,ENFIELD,CT
0551,BRIARWOOD COLLEGE,SOUTHINGTON,CT
0567,CAPITAL COMMUNITY COLLEGE,HARTFORD,CT
0596,CENTRAL CONNECTICUT STATE UNIVERSITY,NEW BRITAIN,CT
0550,CHARTER OAK STATE COLLEGE,NEWINGTON,CT
0556,CONNECTICUT COLLEGE,NEW LONDON,CT
0616,EASTERN CONNECTICUT STATE UNIVERSITY,WILLIMANTIC,CT
0560,FAIRFIELD UNIVERSITY,FAIRFIELD,CT
0590,GATEWAY COMMUNITY TECHNICAL COLLEGE,NEW HAVEN,CT
0561,GREATER HARTFORD COMMUNITY COLLEGE,HARTFORD,CT
0568,HARTFORD COLLEGE FOR WOMEN,HARTFORD,CT
0563,HOUSATONIC COMMUNITY COLLEGE,BRIDGEPORT,CT
0555,KATHARINE GIBBS SCHOOL,NORWALK,CT
0569,MANCHESTER COMMUNITY-TECHNICAL COLLEGE,MANCHESTER,CT
0584,MIDDLESEX COMMUNITY COLLEGE,MIDDLETOWN,CT
0572,MITCHELL COLLEGE,NEW LONDON,CT
0574,MT SACRED HEART COLLEGE,HAMDEN,CT
0570,NAGATUCK VALLEY COMM-TECHNICAL COLLEGE,WATERBURY,CT
0578,NORTHWESTERN CONNECTICUT COMM COLLEGE,WINSTED,CT
0577,NORWALK COMMUNITY-TECHNICAL COLLEGE,NORWALK,CT
0580,POST COLLEGE,WATERBURY,CT
0554,QUINEBAUG VALLEY COMMUNITY COLLEGE,DANIELSON,CT
0582,QUINNIPIAC COLLEGE,HAMDEN,CT
0589,SACRED HEART UNIVERSITY,BRIDGEPORT,CT
0593,SOUTHERN CONNECTICUT STATE UNIVERSITY,NEW HAVEN,CT
0595,THREE RIVER COMMUNITY-TECHNICAL COLLEGE,NORWICH,CT
0598,TRINITY COLLEGE,HARTFORD,CT
0608,TUNXIS COMMUNITY COLLEGE,FARMINGTON,CT
0600,U S COAST GUARD ACADEMY,NEW LONDON,CT
0602,UNIVERSITY OF BRIDGEPORT,BRIDGEPORT,CT
0604,UNIVERSITY OF CONNECTICUT,STORRS,CT
0606,UNIVERSITY OF HARTFORD,WEST HARTFORD,CT
0576,UNIVERSITY OF NEW HAVEN,WEST HAVEN,CT
0579,WATERBURY STATE TECHNICAL COLLEGE,WATERBURY,CT
0614,WESLEYAN UNIVERSITY,MIDDLETOWN,CT
0558,WESTERN CONNECTICUT STATE UNIVERSITY,DANBURY,CT
0623,YALE PHYSICIAN ASSOCIATE PROGRAM,NEW HAVEN,CT
0618,YALE UNIVERSITY,NEW HAVEN,CT
0648,AMERICAN UNIVERSITY,WASHINGTON,DC
0654,CATHOLIC UNIVERSITY OF AMERICA,WASHINGTON,DC
0657,DEFENSE INTELLIGENCE SCHOOL,WASHINGTON,DC
0662,GALLAUDET COLLEGE,WASHINGTON,DC
0664,"GEORGE WASHINGTON UNIVERSITY, THE",WASHINGTON,DC
0668,GEORGETOWN UNIVERSITY,WASHINGTON,DC
0674,HOWARD UNIVERSITY,WASHINGTON,DC
4107,MILITARY PHYSICIAN ASSISTANT PROGRAM,WASHINGTON,DC
0660,MIU COLLEGE OF NATURAL LAW,WASHINGTON,DC
0680,MODERN SCHOOL OF MUSIC,WASHINGTON,DC
0682,MOUNT VERNON COLLEGE,WASHINGTON,DC
0689,NATIONAL JOB CORP,WASHINGTON,DC
0692,SOUTHEASTERN UNIVERSITY,WASHINGTON,DC
0694,STRAYER COLLEGE,WASHINGTON,DC
0696,TRINITY COLLEGE,WASHINGTON,DC
0695,UNIV OF THE DISTRICT OF COLUMBIA,WASHINGTON,DC
0629,BRANDYWINE COLLEGE OF WIDENER UNIV,WILMINGTON,DE
0630,DELAWARE STATE UNIVERSITY,DOVER,DE
0631,DELAWARE TECH & COMM COLL-SOUTHERN CAMP,GEORGETOWN,DE
0633,DELAWARE TECH & COMM COLL-STANTON CAMPUS,NEWARK,DE
0637,DELAWARE TECH & COMM COLL-TERRY CAMPUS,DOVER,DE
0632,GOLDEY BEACOM COLLEGE,WILMINGTON,DE
0634,UNIVERSITY OF DELAWARE,NEWARK,DE
0636,WESLEY COLLEGE,DOVER,DE
0635,WILMINGTON COLLEGE,NEW CASTLE,DE
0718,BARRY UNIVERSITY,MIAMI,FL
0720,BETHUNE-COOKMAN COLLEGE,DAYTONA BEACH,FL
0769,BREVARD COMMUNITY COLLEGE,COCOA,FL
0768,BROWARD COMMUNITY COLLEGE,FORT LAUDERDALE,FL
0708,BROWARD COMMUNITY COLLEGE-HOLLYWOOD,FORT LAUDERDALE,FL
0699,BROWARD COMMUNITY COLLEGE-POMPANO BEACH,FORT LAUDERDALE,FL
0742,CENTRAL FLORIDA BIBLE COLLEGE,ORLANDO,FL
0721,CENTRAL FLORIDA COMMUNITY COLLEGE,OCALA,FL
0722,CHIPOLA JUNIOR COLLEGE,MARIANNA,FL
0715,CLEARWATER CHRISTIAN COLLEGE,CLEARWATER,FL
0706,COLLEGE OF BOCA RATON,BOCA RATON,FL
0763,COLLEGE OF THE PALM BEACHES,WEST PALM BEACH,FL
0723,DAYTONA BEACH COMMUNITY COLLEGE,DAYTONA BEACH,FL
0731,ECKERD COLLEGE,ST PETERSBURG,FL
0727,EDISON COMMUNITY COLLEGE,FORT MYERS,FL
0724,EDWARD WATERS COLLEGE,JACKSONVILLE,FL
0725,EMBRY-RIDDLE AERONAUTICAL UNIV,DAYTONA BEACH,FL
0772,FLAGLER COLLEGE,ST AUGUSTINE,FL
0726,FLORIDA A&M UNIVERSITY,TALLAHASSEE,FL
0729,FLORIDA ATLANTIC UNIVERSITY,BOCA RATON,FL
0712,FLORIDA BAPTIST COLLEGE,LAKELAND,FL
0702,FLORIDA BIBLE COLLEGE,KISSIMMEE,FL
0728,FLORIDA COLLEGE,TEMPLE TERRACE,FL
0717,FLORIDA COMMUNITY COLLEGE,JACKSONVILLE,FL
0795,FLORIDA GULF COAST UNIVERSITY,FT MYERS,FL
0700,FLORIDA INSTITUTE OF TECH-JENSEN BEACH,JENSEN BEACH,FL
0716,FLORIDA INSTITUTE OF TECH-MELBOURNE,MELBOURNE,FL
0776,FLORIDA INTERNATIONAL UNIVERSITY,MIAMI,FL
0747,FLORIDA KEYS COMMUNITY COLLEGE,KEY WEST,FL
0730,FLORIDA MEMORIAL COLLEGE,MIAMI,FL
0732,FLORIDA SOUTHERN COLLEGE,LAKELAND,FL
0734,FLORIDA STATE UNIVERSITY,TALLAHASSEE,FL
0775,FORT LAUDERDALE COLLEGE,FT LAUDERDALE,FL
0738,GULF COAST COMMUNITY COLLEGE,PANAMA CITY,FL
0703,HERITAGE COLLEGE,ORLANDO,FL
0704,HILLSBOROUGH COMMUNITY COLLEGE,TAMPA,FL
0774,INDIAN RIVER COMMUNITY COLLEGE,FORT PIERCE,FL
0701,INTERNATIONAL FINE ARTS COLLEGE,MIAMI,FL
0740,JACKSONVILLE UNIVERSITY,JACKSONVILLE,FL
0765,JONES COLLEGE,JACKSONVILLE,FL
0766,LAKE CITY COMMUNITY COLLEGE,LAKE CITY,FL
0737,LAKE-SUMTER COMMUNITY COLLEGE,LEESBURG,FL
0751,LANDMARK BAPTIST COLLEGE,HAINES CITY,FL
0761,LYNN UNIVERSITY,BOCA RATON,FL
0741,MANATEE COMMUNITY COLLEGE,BRADENTON,FL
0749,MIAMI CHRISTIAN COLLEGE,MIAMI,FL
0770,MIAMI-DADE COMMUNITY COLLEGE,MIAMI,FL
0750,NEW COLL OF THE UNIV OF SOUTH FLORIDA,SARASOTA,FL
0743,NORTH FLORIDA JUNIOR COLLEGE,MADISON,FL
0764,NOVA SOUTHEASTERN UNIVERSITY,FT LAUDERDALE,FL
0745,OKALOOSA-WALTON JUNIOR COLLEGE,NICEVILLE,FL
0767,ORLANDO COLLEGE,ORLANDO,FL
0739,PALM BEACH ATLANTIC COLLEGE,WEST PALM BEACH,FL
0744,PALM BEACH COMMUNITY COLLEGE,LAKE WORTH,FL
3021,PASCO-HERNANDO COMMUNITY COLLEGE,DADE CITY,FL
0707,PENSACOLA CHRISTIAN COLLEGE,PENSACOLA,FL
0746,PENSACOLA JUNIOR COLLEGE,PENSACOLA,FL
0757,POLK COMMUNITY COLLEGE,WINTER HAVEN,FL
4981,PROSPECT HALL COLLEGE,HOLLYWOOD,FL
0748,ROLLINS COLLEGE,WINTER PARK,FL
0778,SANTA FE COMMUNITY COLLEGE,GAINESVILLE,FL
0787,SANTA ROSA CHRISTIAN COLLEGE,MILTON,FL
0779,SEMINOLE COMMUNITY COLLEGE,SANFORD,FL
0759,SOUTH FLORIDA COMMUNITY COLLEGE,AVON PARK,FL
0754,SOUTHEASTERN COLL OF ASSEMBLIES OF GOD,LAKELAND,FL
0679,SPURGEON BAPTIST BIBLE COLLEGE,MULBERRY,FL
0753,ST JOHN'S RIVER COMMUNITY COLLEGE,PALATKA,FL
0755,ST LEO COLLEGE,SAINT LEO,FL
0791,ST PETERSBURG JR COLLEGE-CLEARWATER,ST PETERSBURG,FL
0752,ST PETERSBURG JR COLLEGE-ST PETERSBURG,ST PETERSBURG,FL
0793,ST PETERSBURG JR COLLEGE-TARPON SPRINGS,ST PETERSBURG,FL
0719,ST THOMAS UNIVERSITY,MIAMI,FL
0756,STETSON UNIVERSITY,DE LAND,FL
0714,SUWANNEE-HAMILTON AREA VOC-TECH CENTER,LIVE OAK,FL
0713,TALLAHASSEE COMMUNITY COLLEGE,TALLAHASSEE,FL
5147,TAMPA COLLEGE,TAMPA,FL
4876,TRINITY COLLEGE,DUNEDIN,FL
0735,UNIVERSITY OF CENTRAL FLORIDA,ORLANDO,FL
0758,UNIVERSITY OF FLORIDA,GAINESVILLE,FL
0760,UNIVERSITY OF MIAMI,CORAL GABLES,FL
0711,UNIVERSITY OF NORTH FLORIDA,JACKSONVILLE,FL
0733,UNIVERSITY OF SOUTH FLORIDA,TAMPA,FL
0762,UNIVERSITY OF TAMPA,TAMPA,FL
0771,UNIVERSITY OF WEST FLORIDA,PENSACOLA,FL
0736,VALENCIA COMMUNITY COLLEGE,ORLANDO,FL
0777,WARNER SOUTHERN COLLEGE,LAKE WALES,FL
0773,WEBBER COLLEGE,BABSON PARK,FL
0781,ABRAHAM BALDWIN AGRICULTURAL COLLEGE,TIFTON,GA
0780,AGNES SCOTT COLLEGE,DECATUR,GA
0782,ALBANY STATE COLLEGE,ALBANY,GA
0788,AMERICAN COLL FOR APPLIED ARTS,ALTANTA,GA
0784,ANDREW COLLEGE,CUTHBERT,GA
0786,ARMSTRONG ATLANTIC STATE UNIVERSITY,SAVANNAH,GA
0789,ART INSTITUTE OF ATLANTA,ATLANTA,GA
0785,ATLANTA CHRISTIAN COLLEGE,EAST POINT,GA
0829,ATLANTA COLLEGE OF ART,ATLANTA,GA
0831,ATLANTA METROPOLITAN COLLEGE,ATLANTA,GA
0790,ATLANTA UNIVERSITY,ATLANTA,GA
0796,AUGUSTA STATE UNIVERSITY,AUGUSTA,GA
0797,BAINBRIDGE JUNIOR COLLEGE,BAINBRIDGE,GA
0709,BAPTIST UNIVERSITY OF AMERICA,DECATUR,GA
0710,BAUDER FASHION COLLEGE,ATLANTA,GA
0798,BERRY COLLEGE,MOUNT BERRY,GA
0800,BRENAU UNIVERSITY,GAINESVILLE,GA
0801,BREWTON-PARKER COLLEGE,MT VERNON,GA
0802,BRUNSWICK JUNIOR COLLEGE,BRUNSWICK,GA
0804,CLARK ATLANTA UNIVERSITY,ATLANTA,GA
0803,CLAYTON STATE COLLEGE,MORROW,GA
0807,COLUMBUS COLLEGE,COLUMBUS,GA
3951,COVENANT COLLEGE,LOOKOUT MOUNTAIN,GA
0809,DALTON JUNIOR COLLEGE,DALTON,GA
0783,DARTON COLLEGE,ALBANY,GA
0813,EAST GEORGIA COLLEGE,SWAINSBORO,GA
0808,EMMANUEL COLLEGE,FRANKLIN SPRINGS,GA
0810,EMORY UNIVERSITY,ATLANTA,GA
0811,FLOYD COLLEGE,ROME,GA
0814,FORT VALLEY STATE COLLEGE,FORT VALLEY,GA
0815,GAINESVILLE COLLEGE,GAINESVILLE,GA
0821,GEORGIA BAPTIST COLLEGE,FAIRBURN,GA
0828,GEORGIA COLLEGE AT MILLEDGEVILLE,MILLEDGEVILLE,GA
0818,GEORGIA INSTITUTE OF TECHNOLOGY,ATLANTA,GA
0822,GEORGIA MILITARY COLLEGE,MILLEDGEVILLE,GA
0806,GEORGIA PERIMETER COLLEGE,CLARKSTON,GA
0830,GEORGIA SOUTHERN UNIVERSITY,STATESBORO,GA
0824,GEORGIA SOUTHWESTERN COLLEGE,AMERICUS,GA
0826,GEORGIA STATE UNIVERSITY,ATLANTA,GA
0832,GORDON JUNIOR COLLEGE,BARNESVILLE,GA
0835,INSTITUTE OF PAPER SCIENCE & TECHNOLOGY,ATLANTA,GA
0833,KENNESAW STATE UNIVERSITY,MARIETTA,GA
0834,LAGRANGE COLLEGE,LAGRANGE,GA
0837,MACON JUNIOR COLLEGE,MACON,GA
0817,MASSEY BUSINESS COLLEGE,ATLANTA,GA
0836,MEDICAL COLLEGE OF GEORGIA,AUGUSTA,GA
0864,MERCER UNIVERSITY SCHOOL OF PHARMACY,ATLANTA,GA
0846,MERCER UNIVERSITY-ATLANTA,ATLANTA,GA
0838,MERCER UNIVERSITY-MACON,MACON,GA
0840,MIDDLE GEORGIA COLLEGE,COCHRAN,GA
0792,MOREHOUSE COLLEGE,ATLANTA,GA
0844,MORRIS BROWN COLLEGE,ATLANTA,GA
0848,NORTH GEORGIA COLLEGE,DAHLONEGA,GA
0850,OGLETHORPE UNIVERSITY,ATLANTA,GA
0851,OXFORD COLLEGE OF EMORY UNIVERSITY,OXFORD,GA
0852,PAINE COLLEGE,AUGUSTA,GA
0853,PIEDMONT COLLEGE,DEMOREST,GA
0856,REINHARDT COLLEGE,WALESKA,GA
0855,"SAVANNAH COLLEGE OF ART & DESIGN, THE",SAVANNAH,GA
0858,SAVANNAH STATE UNIVERSITY,SAVANNAH,GA
0854,SAVANNAH TECHNICAL INSTITUTE,SAVANNAH,GA
0860,SHORTER COLLEGE,ROME,GA
0862,SOUTH GEORGIA COLLEGE,DOUGLAS,GA
0865,SOUTHERN COLLEGE OF TECHNOLOGY,MARIETTA,GA
0794,SPELMAN COLLEGE,ATLANTA,GA
0878,STATE UNIVERSITY OF WEST GEORGIA,CARROLLTON,GA
0866,TIFT COLLEGE,FORSYTH,GA
0868,TOCCOA FALLS COLLEGE,TOCCOA FALLS,GA
0870,TRUETT-MCCONNELL COLLEGE,CLEVELAND,GA
0872,UNIVERSITY OF GEORGIA,ATHENS,GA
0874,VALDOSTA STATE COLLEGE,VALDOSTA,GA
0875,WAYCROSS COLLEGE,WAYCROSS,GA
0876,WESLEYAN COLLEGE,MACON,GA
0880,YOUNG HARRIS COLLEGE,YOUNG HARRIS,GA
0899,BRIGHAM YOUNG UNIVERSITY-HAWAII CAMPUS,LAIE,HI
0898,CHAMINADE UNIVERSITY OF HONOLULU,HONOLULU,HI
0904,HAWAII COMMUNITY COLLEGE,HILO,HI
0903,HAWAII LOA COLLEGE,KANEOHE,HI
0900,HAWAII PACIFIC COLLEGE,HONOLULU,HI
0905,HONOLULU COMMUNITY COLLEGE,HONOLULU,HI
0911,KANSAI GAIDAI HAWAII COLLEGE,HONOLULU,HI
0906,KAPIOLANI COMMUNITY COLLEGE,HONOLULU,HI
0907,KAUAI COMMUNITY COLLEGE,LIHUE,HI
0908,LEEWARD COMMUNITY COLLEGE,PEARL CITY,HI
0909,MAUI COMMUNITY COLLEGE,KAHULUI,HI
0902,UNIVERSITY OF HAWAII AT MANOA,HONOLULU,HI
0901,UNIVERSITY OF HAWAII-HILO,HILO,HI
0910,WINDWARD COMMUNITY COLLEGE,KANEOHE,HI
1273,ALLEN MEMORIAL HOSP LUTHERAN SCH/NURSING,WATERLOO,IA
1267,AMERICAN INSTITUTE OF BUSINESS,DES MOINES,IA
5184,AMERICAN INSTITUTE OF COMMERCE,BETTENDORF,IA
1376,BIOMED PROJECT AT UNI/PRICE LAB SCHOOL,CEDAR FALLS,IA
1276,BRIAR CLIFF COLLEGE,SIOUX CITY,IA
1278,BUENA VISTA UNIVERSITY,STORM LAKE,IA
1284,CENTRAL COLLEGE,PELLA,IA
1290,CLARKE COLLEGE,DUBUQUE,IA
1292,CLINTON COMMUNITY COLLEGE,CLINTON,IA
1294,COE COLLEGE,CEDAR RAPIDS,IA
1296,CORNELL COLLEGE,MOUNT VERNON,IA
4071,DALLAS THEOLOGICAL SEMINARY,DALLAS,IA
1335,DENISON JOB CORPS,DENISON,IA
1272,DES MOINES AREA COMM COLL-ANKENY,ANKENY,IA
1274,DES MOINES AREA COMM COLL-BOONE,BOONE,IA
1277,DES MOINES AREA COMM COLL-CARROLL,CARROLL,IA
1281,DES MOINES AREA COMM COLL-NEWTON,NEWTON,IA
1279,DES MOINES AREA COMM COLL-URBAN,DES MOINES,IA
1286,DIVINE WORD COLLEGE,EPWORTH,IA
1301,DORDT COLLEGE,SIOUX CENTER,IA
1302,DRAKE UNIVERSITY,DES MOINES,IA
1306,ELLSWORTH COMMUNITY COLLEGE,IOWA FALLS,IA
1311,EMMAUS BIBLE COLLEGE,DUBUQUE,IA
1315,FAITH BAPTIST BIBLE COLLEGE,ANKENY,IA
1313,FINLEY HOSPITAL SCHOOL OF NURSING,DUBUQUE,IA
1314,GRACELAND COLLEGE,LAMONI,IA
1316,GRAND VIEW COLLEGE,DES MOINES,IA
1318,GRINNELL COLLEGE,GRINNELL,IA
1303,HAMILTON COLLEGE-CEDAR RAPIDS,CEDAR RAPIDS,IA
1305,HAMILTON COLLEGE-DES MOINES,DES MOINES,IA
1321,HAMILTON COLLEGE-MASON CITY,MASON CITY,IA
1309,HAWKEYE COMMUNITY COLLEGE,WATERLOO,IA
1282,INDIAN HILLS COMM COLL-CENTERVILLE,CENTERVILLE,IA
1269,INDIAN HILLS COMM COLL-OTTUMWA,OTTUMWA,IA
1304,IOWA CENTRAL COMM COLL-EAGLE GROVE,EAGLE GROVE,IA
1312,IOWA CENTRAL COMM COLL-FORT DODGE,FORT DODGE,IA
1368,IOWA CENTRAL COMM COLL-WEBSTER CTY,WEBSTER CITY,IA
1308,IOWA LAKES COMM COLL-EMMETSBURG,EMMETSBURG,IA
1310,IOWA LAKES COMM COLL-ESTHERVILLE,ESTHERVILLE,IA
1319,IOWA LUTHERAN SCHOOL OF NURSING,DES MOINES,IA
1323,IOWA METHODIST SCHOOL OF NURSING,DES MOINES,IA
1289,IOWA METHODIST SCHOOL/RADIOLOGIC TECH,DES MOINES,IA
1320,IOWA STATE UNIVERSITY,AMES,IA
1324,IOWA WESLEYAN COLLEGE,MOUNT PLEASANT,IA
1288,IOWA WESTERN COMM COLL-CLARINDA,CLARINDA,IA
1327,IOWA WESTERN COMM COLL-CO BLUFFS,COUNCIL BLUFFS,IA
1325,J E M H SCHOOL OF NURSING,COUNCIL BLUFFS,IA
1261,J E M H SCHOOL OF RADIOLOGIC TECHNOLOGY,COUNCIL BLUFFS,IA
1275,KIRKWOOD COMMUNITY COLLEGE,CEDAR RAPIDS,IA
1328,LORAS COLLEGE,DUBUQUE,IA
1330,LUTHER COLLEGE,DECORAH,IA
1317,MAHARISHI UNIVERSITY OF MANAGEMENT,FAIRFIELD,IA
1367,MARIAN HEALTH CTR SCH/RADIOLOGIC TECH,SIOUX CITY,IA
1332,MARSHALLTOWN COMMUNITY COLLEGE,MARSHALLTOWN,IA
1334,MARYCREST INTERNATIONAL UNIVERSITY,DAVENPORT,IA
1347,MERCY COLLEGE OF HEALTH SCIENCES,DES MOINES,IA
1339,MERCY-ST LUKE'S HOSP SCH/RADIOLOGIC TECH,CEDAR RAPIDS,IA
1337,MIDWESTERN COLLEGE,DENISON,IA
1338,MORNINGSIDE COLLEGE,SIOUX CITY,IA
1340,MOUNT MERCY COLLEGE,CEDAR RAPIDS,IA
1342,MOUNT ST CLARE COLLEGE,CLINTON,IA
1344,MUSCATINE COMMUNITY COLLEGE,MUSCATINE,IA
1379,NATIONAL EDUC CENTER-NIT CAMPUS-IOWA,WEST DES MOINES,IA
1336,NORTH IOWA AREA COMMUNITY COLLEGE,MASON CITY,IA
1265,NORTHEAST IOWA COMM COLLEGE-CALMAR,CALMAR,IA
1365,NORTHEAST IOWA COMM COLLEGE-PEOSTA,PEOSTA,IA
1375,NORTHWEST IOWA COMMUNITY COLLEGE,SHELDON,IA
1346,NORTHWESTERN COLLEGE,ORANGE CITY,IA
1366,OPEN BIBLE COLLEGE,DES MOINES,IA
1348,OTTUMWA HEIGHTS COLLEGE,OTTUMWA,IA
1349,PALMER COLLEGE OF CHIROPRACTIC,DAVENPORT,IA
1351,PALMER JUNIOR COLLEGE,DAVENPORT,IA
1350,PARSONS COLLEGE,FAIRFIELD,IA
1264,SCHOITZ MEDICAL CTR SCH/RADIOLOGIC TECH,WATERLOO,IA
1307,SCOTT COMMUNITY COLLEGE,BETTENDORF,IA
1354,SIMPSON COLLEGE,INDIANOLA,IA
1353,SIOUX EMPIRE COLLEGE,HAWARDEN,IA
1280,SOUTHEASTERN COMM COLL-BURLINGTON,WEST BURLINGTON,IA
1326,SOUTHEASTERN COMM COLL-KEOKUK,KEOKUK,IA
1298,SOUTHWESTERN COMMUNITY COLLEGE,CRESTON,IA
1352,ST AMBROSE UNIVERSITY,DAVENPORT,IA
1380,ST ANTHONY SCHOOL OF NURSING,CARROLL,IA
1381,ST FRANCIS SCHOOL OF RADIOLOGIC TECH,WATERLOO,IA
1270,ST JOSEPH MERCY HOSP SCH/RADIOLOGIC TECH,MASON CITY,IA
1357,ST JOSEPH MERCY SCHOOL OF NURSING,SIOUX CITY,IA
1377,ST LUKE'S MEDICAL CENTER SCH OF NURSING,SIOUX CITY,IA
1355,ST LUKE'S SCHOOL OF NURSING,CEDAR RAPIDS,IA
1358,UNIVERSITY OF DUBUQUE,DUBUQUE,IA
1356,UNIVERSITY OF IOWA,IOWA CITY,IA
1322,UNIVERSITY OF NORTHERN IOWA,CEDAR FALLS,IA
1329,UNIVERSITY OF OSTEOPATHIC MEDICINE,DES MOINES,IA
1360,UPPER IOWA UNIVERSITY,FAYETTE,IA
1361,VENNARD COLLEGE,UNIVERSITY PARK,IA
1362,WALDORF COLLEGE,FOREST CITY,IA
1364,WARTBURG COLLEGE,WAVERLY,IA
1369,WESTERN IOWA TECH COMM COLLEGE,SIOUX CITY,IA
1370,WESTMAR UNIVERSITY,LEMARS,IA
1372,WILLIAM PENN COLLEGE,OSKALOOSA,IA
0914,BOISE STATE UNIVERSITY,BOISE,ID
0916,"COLLEGE OF IDAHO, THE",CALDWELL,ID
0915,COLLEGE OF SOUTHERN IDAHO,TWIN FALLS,ID
0919,EAST IDAHO VOCATIONAL TECHNICAL SCHOOL,IDAHO FALLS,ID
0918,IDAHO STATE UNIVERSITY,POCATELLO,ID
0920,LEWIS-CLARK STATE COLLEGE,LEWISTON,ID
0922,NORTH IDAHO COLLEGE,COEUR D'ALENE,ID
0924,NORTHWEST NAZARENE COLLEGE,NAMPA,ID
0926,RICKS COLLEGE,REXBURG,ID
0928,UNIVERSITY OF IDAHO,MOSCOW,ID
0941,AERO-SPACE INSTITUTE,CHICAGO,IL
0944,AMERICAN CONSERVATORY OF MUSIC,CHICAGO,IL
0999,AMERICAN ISLAMIC COLLEGE,CHICAGO,IL
0946,AUGUSTANA COLLEGE,ROCK ISLAND,IL
0949,AUGUSTANA HOSPITAL SCHOOL OF NURSING,CHICAGO,IL
0950,AURORA UNIVERSITY,AURORA,IL
